Bus Name,Departure Time,Reaching Time,Duration,Bus Price,Seat Availability,Bus Type,Rating,Bus Route,Bus Route Link
KSRTC (Kerala) - 665,20:50,00:15,03h 25m,INR 181,47 Seats available,Super Fast Non AC Seater (2+3),2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 588,21:00,00:00,03h 00m,INR 201,30 Seats available,Super Express Non AC Seater Air Bus (2+2),2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 2367,21:30,00:30,03h 00m,INR 253,"28 Seats available
13 Window",Low Floor AC Seater 2+2,2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 561,21:35,00:50,03h 15m,INR 201,30 Seats available,Super Express Non AC Seater Air Bus (2+2),2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 475,21:40,00:35,02h 55m,INR 216,33 Seats available,Super Express Non AC Seater Air Bus (2+2),2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 2723,21:45,01:10,03h 25m,INR 174,"42 Seats available
15 Window",Super Fast Non AC Seater (2+3),2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 542,21:50,01:00,03h 10m,INR 201,31 Seats available,Super Express Non AC Seater Air Bus (2+2),2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 594,21:55,01:25,03h 30m,INR 201,28 Seats available,Super Express Non AC Seater Air Bus (2+2),2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 486,22:00,00:30,02h 30m,INR 216,30 Seats available,Super Express Non AC Seater Air Bus (2+2),2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 819,22:05,01:45,03h 40m,INR 181,47 Seats available,Super Fast Non AC Seater (2+3),2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 1955,22:20,01:35,03h 15m,INR 181,42 Seats available,Super Fast Non AC Seater (2+3),2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 2388,22:25,01:30,03h 05m,INR 253,"31 Seats available
15 Window",Low Floor AC Seater 2+2,2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 1377,22:30,01:10,02h 40m,INR 391,"48 Seats available
24 Window",AC MULTI AXLE,2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 515,22:55,01:25,02h 30m,INR 216,28 Seats available,Super Express Non AC Seater Air Bus (2+2),2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 811,23:00,02:20,03h 20m,INR 181,50 Seats available,Super Fast Non AC Seater (2+3),2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 570,23:05,01:45,02h 40m,INR 216,32 Seats available,Super Express Non AC Seater Air Bus (2+2),2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 312,23:15,02:45,03h 30m,INR 181,47 Seats available,Super Fast Non AC Seater (2+3),2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 1106,23:25,02:50,03h 25m,"Starts from
INR 216","28 Seats available
9 Single",SWIFT-HYBRID NON AC SEATER CUM SLEEPER,2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 1882,23:25,02:30,03h 05m,INR 253,"30 Seats available
15 Window",Low Floor AC Seater 2+2,2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 585,23:30,02:55,03h 25m,INR 201,32 Seats available,Super Express Non AC Seater Air Bus (2+2),2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 915,23:45,03:10,03h 25m,INR 174,32 Seats available,Super Fast Non AC Seater (2+3),2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 352,23:45,03:10,03h 25m,INR 181,47 Seats available,Super Fast Non AC Seater (2+3),2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
Madhavi Travels,23:59,03:35,03h 36m,"Starts from
INR 499","13 Seats available
4 Window",A/C Semi Sleeper (2+2),4.0,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
Adrin Travels,23:05,02:00,02h 55m,"Starts from
INR 699","31 Seats available
10 Single",A/C Seater/Sleeper (2+1),4.0,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
Ubc travels,23:20,03:00,03h 40m,"Starts from
INR 900","24 Seats available
6 Single",A/C Seater/Sleeper (2+1),3.8,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
Cochin Express,23:30,02:20,02h 50m,INR 700,"40 Seats available
20 Window",Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),4.0,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
Cochin Express,23:30,02:30,03h 00m,INR 600,"36 Seats available
18 Window",Bharat Benz A/C Seater (2+2),4.0,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
Cochin Express,23:40,02:30,02h 50m,INR 799,"22 Seats available
4 Single",A/C Sleeper (2+1),4.0,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
UFO Bus,23:40,02:45,03h 05m,INR 700 630,"46 Seats available
22 Window",Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),4.0,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
Kalpaka Travels 1,23:40,02:30,02h 50m,INR 800,"28 Seats available
8 Single",A/C Sleeper (2+1),4.0,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
LIYAS TOURS,23:47,03:40,03h 53m,"Starts from
INR 1199 1149","10 Seats available
1 Single",Bharat Benz A/C Sleeper (2+1),4.0,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
Madhavi Travels,23:50,03:35,0-21h 0-15m,INR 599 599,"24 Seats available
10 Window",A/C Semi Sleeper (2+2),4.0,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
Kalpaka Travels 1,23:55,03:00,03h 05m,INR 600,"36 Seats available
18 Window",A/C Semi Sleeper (2+2),4.0,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
Madhavi Travels,23:55,02:45,02h 50m,INR 799 799,"14 Seats available
8 Window",A/C Sleeper (2+1),4.0,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
Arya Travels,23:59,03:15,03h 16m,"Starts from
INR 745","23 Seats available
7 Single",A/C Sleeper (2+1),3.1,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
Arya Travels,23:59,03:16,03h 17m,INR 595,"34 Seats available
15 Window",Volvo Multi-Axle A/C Semi Sleeper (2+2),3.1,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
Arya Travels,23:59,03:30,03h 31m,INR 649,"28 Seats available
12 Window",A/C Semi Sleeper (2+2),3.1,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
EMERALD TRAVELS,02:30,04:30,02h 00m,INR 700,"34 Seats available
15 Window",Bharat Benz A/C Semi Sleeper (2+2),3.1,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
Galaxy Tours,02:45,06:00,03h 15m,INR 650,1 Seat available,2+1 Air Suspension A/C Seater / Sleeper,2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 48,17:10,19:00,01h 50m,INR 145,"20 Seats available
5 Window",Swift Deluxe Non AC Air Bus (2+2),3.8,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
KSRTC (Kerala) - 2206,18:40,20:34,01h 54m,INR 134,34 Seats available,Super Express Non AC Seater Air Bus (2+2),3.6,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
KSRTC (Kerala) - 42,18:55,21:25,02h 30m,INR 145,"17 Seats available
5 Window",Swift Deluxe Non AC Air Bus (2+2),3.6,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
KSRTC (Kerala) - 815,19:20,21:10,01h 50m,INR 111,47 Seats available,Super Fast Non AC Seater (2+3),3.6,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
KSRTC (Kerala) - 44,20:05,21:50,01h 45m,INR 145,"32 Seats available
14 Window",Swift Deluxe Non AC Air Bus (2+2),3.6,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
KSRTC (Kerala) - 781,20:20,22:45,02h 25m,INR 111,47 Seats available,Super Fast Non AC Seater (2+3),3.6,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
KSRTC (Kerala) - 409,20:30,22:15,01h 45m,INR 145,28 Seats available,Super Express Non AC Seater Air Bus (2+2),3.6,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
KSRTC (Kerala) - 582,20:30,22:40,02h 10m,INR 129,34 Seats available,Super Express Non AC Seater Air Bus (2+2),3.6,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
KSRTC (Kerala) - 798,20:50,23:00,02h 10m,INR 111,49 Seats available,Super Fast Non AC Seater (2+3),3.6,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
KSRTC (Kerala) - 673,21:10,23:25,02h 15m,INR 111,46 Seats available,Super Fast Non AC Seater (2+3),3.6,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
KSRTC (Kerala) - 586,21:15,22:50,01h 35m,INR 129,32 Seats available,Super Express Non AC Seater Air Bus (2+2),3.6,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
KSRTC (Kerala) - 345,21:51,23:55,02h 04m,INR 108,48 Seats available,Super Fast Non AC Seater (2+3),3.6,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
KSRTC (Kerala) - 407,22:00,23:25,01h 25m,INR 145,14 Seats available,Super Express Non AC Seater Air Bus (2+2),3.6,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
KSRTC (Kerala) - 793,22:05,00:00,01h 55m,INR 111,47 Seats available,Super Fast Non AC Seater (2+3),3.6,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
KSRTC (Kerala) - 505,22:25,23:59,01h 34m,INR 145,27 Seats available,Super Express Non AC Seater Air Bus (2+2),3.9,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
Cochin Express,22:30,23:59,01h 29m,INR 900,"19 Seats available
5 Single",A/C Sleeper (2+1),4.0,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
Cochin Express,22:25,23:59,01h 34m,INR 700,"23 Seats available
11 Window",Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),4.0,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
Cochin Express,22:30,23:59,01h 29m,INR 900,"19 Seats available
5 Single",A/C Sleeper (2+1),4.0,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
Cochin Express,22:25,23:59,01h 34m,INR 700,"23 Seats available
11 Window",Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),4.0,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
A1 Travels,21:00,23:30,02h 30m,INR 600,33 Seats available,Bharat Benz A/C Sleeper (2+1),3.7,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
Cochin Express,22:30,23:55,01h 25m,INR 700,"41 Seats available
20 Window",A/C Seater Push Back (2+2),4.0,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
Cochin Express,22:30,23:55,01h 25m,INR 700,"41 Seats available
20 Window",A/C Seater Push Back (2+2),4.0,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
KSRTC (Kerala) - 549,22:15,00:50,02h 35m,INR 145,23 Seats available,Super Express Non AC Seater Air Bus (2+2),4.1,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta
KSRTC (Kerala) - 833,22:15,00:30,02h 15m,INR 111,50 Seats available,Super Fast Non AC Seater (2+3),4.1,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta
KSRTC (Kerala) - 719,23:00,01:00,02h 00m,INR 111,49 Seats available,Super Fast Non AC Seater (2+3),5.0,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta
